id,municipio,municipio_uf,latitude,longitude,uf
2657,MONTE HOREBE,MONTE HOREBE - PB,-7.21,-38.58,PB
5082,MONTE MOR,MONTE MOR - SP,-22.94,-47.31,SP
3849,MONTE NEGRO,MONTE NEGRO - RO,-10.29,-63.32,RO
459,MONTE SANTO,MONTE SANTO - BA,-10.43,-39.33,BA
1836,MONTE SANTO DE MINAS,MONTE SANTO DE MINAS - MG,-21.19,-46.98,MG
5449,MONTE SANTO DO TOCANTINS,MONTE SANTO DO TOCANTINS - TO,-10,-48.99,TO
1837,MONTE SIAO,MONTE SIAO - MG,-22.43,-46.57,MG
2658,MONTEIRO,MONTEIRO - PB,-7.88,-37.12,PB
5083,MONTEIRO LOBATO,MONTEIRO LOBATO - SP,-22.95,-45.84,SP
79,MONTEIROPOLIS,MONTEIROPOLIS - AL,-9.6,-37.24,AL
4132,MONTENEGRO,MONTENEGRO - RS,-29.68,-51.46,RS
1242,MONTES ALTOS,MONTES ALTOS - MA,-5.83,-47.06,MA
1838,MONTES CLAROS,MONTES CLAROS - MG,-16.73,-43.86,MG
1021,MONTES CLAROS DE GOIAS,MONTES CLAROS DE GOIAS - GO,-16,-51.39,GO
1839,MONTEZUMA,MONTEZUMA - MG,-15.17,-42.49,MG
1022,MONTIVIDIU,MONTIVIDIU - GO,-17.44,-51.17,GO
1023,MONTIVIDIU DO NORTE,MONTIVIDIU DO NORTE - GO,-13.11,-48.6,GO
733,MORADA NOVA,MORADA NOVA - CE,-5.1,-38.37,CE
1840,MORADA NOVA DE MINAS,MORADA NOVA DE MINAS - MG,-18.6,-45.35,MG
734,MORAUJO,MORAUJO - CE,-3.46,-40.68,CE
2868,MOREILANDIA,MOREILANDIA - PE,-7.63,-39.55,PE
3390,MOREIRA SALES,MOREIRA SALES - PR,-24.06,-53,PR
2869,MORENO,MORENO - PE,-8.11,-35.09,PE
4133,MORMACO,MORMACO - RS,-28.69,-52.69,RS
460,MORPARA,MORPARA - BA,-11.55,-43.28,BA
3391,MORRETES,MORRETES - PR,-25.47,-48.83,PR
735,MORRINHOS,MORRINHOS - CE,-3.22,-40.12,CE
1024,MORRINHOS,MORRINHOS - GO,-17.73,-49.1,GO
4134,MORRINHOS DO SUL,MORRINHOS DO SUL - RS,-29.36,-49.93,RS
5084,MORRO AGUDO,MORRO AGUDO - SP,-20.73,-48.05,SP
1025,MORRO AGUDO DE GOIAS,MORRO AGUDO DE GOIAS - GO,-15.32,-50.05,GO
3076,MORRO CABECA NO TEMPO,MORRO CABECA NO TEMPO - PI,-9.72,-43.9,PI
4524,MORRO DA FUMACA,MORRO DA FUMACA - SC,-28.65,-49.21,SC
1841,MORRO DA GARCA,MORRO DA GARCA - MG,-18.54,-44.6,MG
461,MORRO DO CHAPEU,MORRO DO CHAPEU - BA,-11.55,-41.15,BA
3077,MORRO DO CHAPEU DO PIAUI,MORRO DO CHAPEU DO PIAUI - PI,-3.74,-42.31,PI
1842,MORRO DO PILAR,MORRO DO PILAR - MG,-19.21,-43.37,MG
4525,MORRO GRANDE,MORRO GRANDE - SC,-28.8,-49.72,SC
4135,MORRO REDONDO,MORRO REDONDO - RS,-31.58,-52.63,RS
4136,MORRO REUTER,MORRO REUTER - RS,-29.53,-51.08,RS
1243,MORROS,MORROS - MA,-2.86,-44.03,MA
462,MORTUGABA,MORTUGABA - BA,-15.02,-42.36,BA
5085,MORUNGABA,MORUNGABA - SP,-22.88,-46.79,SP
5450,MOSQUITO,MOSQUITO - TO,-6.61,-47.54,TO
1026,MOSSAMEDES,MOSSAMEDES - GO,-16.12,-50.21,GO
3741,MOSSORO,MOSSORO - RN,-5.18,-37.34,RN
4137,MOSTARDAS,MOSTARDAS - RS,-31.1,-50.92,RS
5086,MOTUCA,MOTUCA - SP,-21.5,-48.15,SP
1027,MOZARLANDIA,MOZARLANDIA - GO,-14.74,-50.57,GO
2468,MUANA,MUANA - PA,-1.52,-49.21,PA
3882,MUCAJAI,MUCAJAI - RR,2.43,-60.9,RR
736,MUCAMBO,MUCAMBO - CE,-3.9,-40.74,CE
463,MUCUGE,MUCUGE - BA,-13,-41.37,BA
4138,MUCUM,MUCUM - RS,-29.16,-51.86,RS
464,MUCURI,MUCURI - BA,-18.08,-39.55,BA
850,MUCURICI,MUCURICI - ES,-18.09,-40.51,ES
4139,MUITOS CAPOES,MUITOS CAPOES - RS,-28.31,-51.18,RS
4140,MULITERNO,MULITERNO - RS,-28.32,-51.76,RS
737,MULUNGU,MULUNGU - CE,-4.3,-38.99,CE
2659,MULUNGU,MULUNGU - PB,-7.02,-35.46,PB
465,MULUNGU DO MORRO,MULUNGU DO MORRO - BA,-11.96,-41.63,BA
466,MUNDO NOVO,MUNDO NOVO - BA,-11.85,-40.47,BA
1028,MUNDO NOVO,MUNDO NOVO - GO,-13.77,-50.28,GO
2241,MUNDO NOVO,MUNDO NOVO - MS,-23.93,-54.27,MS
1843,MUNHOZ,MUNHOZ - MG,-22.61,-46.36,MG
3392,MUNHOZ DE MELO,MUNHOZ DE MELO - PR,-23.14,-51.77,PR
467,MUNIZ FERREIRA,MUNIZ FERREIRA - BA,-13,-39.11,BA
851,MUNIZ FREIRE,MUNIZ FREIRE - ES,-20.46,-41.41,ES
468,MUQUEM DE SAO FRANCISCO,MUQUEM DE SAO FRANCISCO - BA,-12.06,-43.54,BA
852,MUQUI,MUQUI - ES,-20.95,-41.34,ES
1844,MURIAE,MURIAE - MG,-21.13,-42.36,MG
4691,MURIBECA,MURIBECA - SE,-10.42,-36.95,SE
80,MURICI,MURICI - AL,-9.3,-35.94,AL
3078,MURICI DOS PORTELAS,MURICI DOS PORTELAS - PI,-3.31,-42.09,PI
5451,MURICILANDIA,MURICILANDIA - TO,-7.14,-48.61,TO
469,MURITIBA,MURITIBA - BA,-12.62,-38.99,BA
5087,MURUTINGA DO SUL,MURUTINGA DO SUL - SP,-20.99,-51.27,SP
470,MUTUIPE,MUTUIPE - BA,-13.22,-39.5,BA
1845,MUTUM,MUTUM - MG,-19.8,-41.43,MG
1029,MUTUNOPOLIS,MUTUNOPOLIS - GO,-13.73,-49.27,GO
1846,MUZAMBINHO,MUZAMBINHO - MG,-21.37,-46.52,MG
1847,NACIP RAYDAN,NACIP RAYDAN - MG,-18.45,-42.24,MG
5088,NANTES,NANTES - SP,-22.62,-51.23,SP
1848,NANUQUE,NANUQUE - MG,-17.83,-40.35,MG
4141,NAO-ME-TOQUE,NAO-ME-TOQUE - RS,-28.45,-52.82,RS
1849,NAQUE,NAQUE - MG,-19.23,-42.32,MG
5089,NARANDIBA,NARANDIBA - SP,-22.4,-51.52,SP
3742,NATAL,NATAL - RN,-5.79,-35.2,RN
1850,NATALANDIA,NATALANDIA - MG,-16.5,-46.49,MG
1851,NATERCIA,NATERCIA - MG,-22.12,-45.51,MG
3609,NATIVIDADE,NATIVIDADE - RJ,-21.04,-41.97,RJ
5452,NATIVIDADE,NATIVIDADE - TO,-11.71,-47.72,TO
5090,NATIVIDADE DA SERRA,NATIVIDADE DA SERRA - SP,-23.37,-45.44,SP
2660,NATUBA,NATUBA - PB,-7.64,-35.55,PB
4526,NAVEGANTES,NAVEGANTES - SC,-26.89,-48.65,SC
2242,NAVIRAI,NAVIRAI - MS,-23.06,-54.19,MS
471,NAZARE,NAZARE - BA,-13.03,-39.01,BA
5453,NAZARE,NAZARE - TO,-6.37,-47.66,TO
2870,NAZARE DA MATA,NAZARE DA MATA - PE,-7.74,-35.22,PE
3079,NAZARE DO PIAUI,NAZARE DO PIAUI - PI,-6.97,-42.67,PI
5091,NAZARE PAULISTA,NAZARE PAULISTA - SP,-23.18,-46.39,SP
1852,NAZARENO,NAZARENO - MG,-21.21,-44.61,MG
2661,NAZAREZINHO,NAZAREZINHO - PB,-6.91,-38.32,PB
1030,NAZARIO,NAZARIO - GO,-16.58,-49.88,GO
4692,NEOPOLIS,NEOPOLIS - SE,-10.32,-36.57,SE
1853,NEPOMUCENO,NEPOMUCENO - MG,-21.23,-45.23,MG
1031,NEROPOLIS,NEROPOLIS - GO,-16.4,-49.21,GO
5092,NEVES PAULISTA,NEVES PAULISTA - SP,-20.84,-49.63,SP
165,NHAMUNDA,NHAMUNDA - AM,-2.18,-56.71,AM
5093,NHANDEARA,NHANDEARA - SP,-20.69,-50.03,SP
4142,NICOLAU VERGUEIRO,NICOLAU VERGUEIRO - RS,-28.53,-52.46,RS
472,NILO PECANHA,NILO PECANHA - BA,-13.59,-39.1,BA
3610,NILOPOLIS,NILOPOLIS - RJ,-22.8,-43.41,RJ
1244,NINA RODRIGUES,NINA RODRIGUES - MA,-3.46,-43.9,MA
1854,NINHEIRA,NINHEIRA - MG,-15.32,-41.75,MG
2243,NIOAQUE,NIOAQUE - MS,-21.13,-55.83,MS
5094,NIPOA,NIPOA - SP,-20.91,-49.77,SP
1032,NIQUELANDIA,NIQUELANDIA - GO,-14.47,-48.46,GO
3743,NISIA FLORESTA,NISIA FLORESTA - RN,-6.09,-35.2,RN
3611,NITEROI,NITEROI - RJ,-22.88,-43.1,RJ
2329,NOBRES,NOBRES - MT,-14.72,-56.32,MT
4143,NONOAI,NONOAI - RS,-27.36,-52.77,RS
473,NORDESTINA,NORDESTINA - BA,-10.82,-39.42,BA
3883,NORMANDIA,NORMANDIA - RR,3.88,-59.62,RR
2330,NORTELANDIA,NORTELANDIA - MT,-14.45,-56.8,MT
4693,NOSSA SENHORA APARECIDA,NOSSA SENHORA APARECIDA - SE,-10.44,-37.48,SE
4694,NOSSA SENHORA DA GLORIA,NOSSA SENHORA DA GLORIA - SE,-10.21,-37.42,SE
4695,NOSSA SENHORA DAS DORES,NOSSA SENHORA DAS DORES - SE,-10.49,-37.19,SE
3393,NOSSA SENHORA DAS GRACAS,NOSSA SENHORA DAS GRACAS - PR,-22.91,-51.79,PR
4696,NOSSA SENHORA DE LOURDES,NOSSA SENHORA DE LOURDES - SE,-10.07,-37.05,SE
3080,NOSSA SENHORA DE NAZARE,NOSSA SENHORA DE NAZARE - PI,-4.63,-42.17,PI
2331,NOSSA SENHORA DO LIVRAMENTO,NOSSA SENHORA DO LIVRAMENTO - MT,-15.77,-56.34,MT
4697,NOSSA SENHORA DO SOCORRO,NOSSA SENHORA DO SOCORRO - SE,-10.85,-37.12,SE
3081,NOSSA SENHORA DOS REMEDIOS,NOSSA SENHORA DOS REMEDIOS - PI,-3.97,-42.62,PI
5095,NOVA ALIANCA,NOVA ALIANCA - SP,-21.01,-49.49,SP
3394,NOVA ALIANCA DO IVAI,NOVA ALIANCA DO IVAI - PR,-23.17,-52.6,PR
4144,NOVA ALVORADA,NOVA ALVORADA - RS,-28.67,-52.16,RS
2244,NOVA ALVORADA DO SUL,NOVA ALVORADA DO SUL - MS,-21.46,-54.38,MS
1033,NOVA AMERICA,NOVA AMERICA - GO,-15.02,-49.89,GO
3395,NOVA AMERICA DA COLINA,NOVA AMERICA DA COLINA - PR,-23.33,-50.71,PR
2245,NOVA ANDRADINA,NOVA ANDRADINA - MS,-22.23,-53.34,MS
4145,NOVA ARACA,NOVA ARACA - RS,-28.65,-51.74,RS
1034,NOVA AURORA,NOVA AURORA - GO,-18.05,-48.25,GO
3396,NOVA AURORA,NOVA AURORA - PR,-24.52,-53.25,PR
2332,NOVA BANDEIRANTES,NOVA BANDEIRANTES - MT,-9.81,-57.86,MT
4146,NOVA BASSANO,NOVA BASSANO - RS,-28.72,-51.7,RS
1855,NOVA BELEM,NOVA BELEM - MG,-18.47,-41.01,MG
4147,NOVA BOA VISTA,NOVA BOA VISTA - RS,-27.99,-52.97,RS
2333,NOVA BRASILANDIA,NOVA BRASILANDIA - MT,-14.95,-54.96,MT
3850,NOVA BRASILANDIA D'OESTE,NOVA BRASILANDIA D'OESTE - RO,-11.71,-62.26,RO
4148,NOVA BRESCIA,NOVA BRESCIA - RS,-29.21,-52.02,RS
5096,NOVA CAMPINA,NOVA CAMPINA - SP,-24.12,-48.9,SP
474,NOVA CANAA,NOVA CANAA - BA,-14.79,-40.14,BA
2334,NOVA CANAA DO NORTE,NOVA CANAA DO NORTE - MT,-10.55,-55.95,MT
5097,NOVA CANAA PAULISTA,NOVA CANAA PAULISTA - SP,-20.38,-50.94,SP
4149,NOVA CANDELARIA,NOVA CANDELARIA - RS,-27.6,-54.1,RS
3397,NOVA CANTU,NOVA CANTU - PR,-24.67,-52.56,PR
5098,NOVA CASTILHO,NOVA CASTILHO - SP,-20.76,-50.34,SP
1245,NOVA COLINAS,NOVA COLINAS - MA,-7.11,-46.25,MA
1035,NOVA CRIXAS,NOVA CRIXAS - GO,-14.09,-50.32,GO
3744,NOVA CRUZ,NOVA CRUZ - RN,-6.47,-35.43,RN
1856,NOVA ERA,NOVA ERA - MG,-19.75,-43.03,MG
4527,NOVA ERECHIM,NOVA ERECHIM - SC,-26.9,-52.9,SC
3398,NOVA ESPERANCA,NOVA ESPERANCA - PR,-23.18,-52.2,PR
2469,NOVA ESPERANCA DO PIRIA,NOVA ESPERANCA DO PIRIA - PA,-2.26,-46.96,PA
3399,NOVA ESPERANCA DO SUDOESTE,NOVA ESPERANCA DO SUDOESTE - PR,-25.9,-53.26,PR
4150,NOVA ESPERANCA DO SUL,NOVA ESPERANCA DO SUL - RS,-29.41,-54.82,RS
5099,NOVA EUROPA,NOVA EUROPA - SP,-21.77,-48.56,SP
475,NOVA FATIMA,NOVA FATIMA - BA,-11.6,-39.63,BA
3400,NOVA FATIMA,NOVA FATIMA - PR,-23.43,-50.56,PR
2662,NOVA FLORESTA,NOVA FLORESTA - PB,-6.45,-36.2,PB
3612,NOVA FRIBURGO,NOVA FRIBURGO - RJ,-22.28,-42.53,RJ
1036,NOVA GLORIA,NOVA GLORIA - GO,-15.14,-49.57,GO
5100,NOVA GRANADA,NOVA GRANADA - SP,-20.53,-49.31,SP
2335,NOVA GUARITA,NOVA GUARITA - MT,-10.31,-55.41,MT
5101,NOVA GUATAPORANGA,NOVA GUATAPORANGA - SP,-21.33,-51.64,SP
4151,NOVA HARTZ,NOVA HARTZ - RS,-29.58,-50.9,RS
476,NOVA IBIA,NOVA IBIA - BA,-13.81,-39.62,BA
3613,NOVA IGUACU,NOVA IGUACU - RJ,-22.75,-43.45,RJ
1037,NOVA IGUACU DE GOIAS,NOVA IGUACU DE GOIAS - GO,-14.28,-49.38,GO
5102,NOVA INDEPENDENCIA,NOVA INDEPENDENCIA - SP,-21.1,-51.49,SP
1246,NOVA IORQUE,NOVA IORQUE - MA,-6.73,-44.04,MA
2470,NOVA IPIXUNA,NOVA IPIXUNA - PA,-4.92,-49.07,PA
4528,NOVA ITABERABA,NOVA ITABERABA - SC,-26.94,-52.81,SC
477,NOVA ITARANA,NOVA ITARANA - BA,-13.02,-40.06,BA
2336,NOVA LACERDA,NOVA LACERDA - MT,-14.47,-59.6,MT
3401,NOVA LARANJEIRAS,NOVA LARANJEIRAS - PR,-25.3,-52.54,PR
1857,NOVA LIMA,NOVA LIMA - MG,-19.98,-43.84,MG
3402,NOVA LONDRINA,NOVA LONDRINA - PR,-22.76,-52.98,PR
5103,NOVA LUZITANIA,NOVA LUZITANIA - SP,-20.85,-50.26,SP
3851,NOVA MAMORE,NOVA MAMORE - RO,-10.41,-65.33,RO
2337,NOVA MARILANDIA,NOVA MARILANDIA - MT,-14.36,-56.96,MT
2338,NOVA MARINGA,NOVA MARINGA - MT,-13.02,-57.07,MT
1858,NOVA MODICA,NOVA MODICA - MG,-18.43,-41.5,MG
2339,NOVA MONTE VERDE,NOVA MONTE VERDE - MT,-9.98,-57.53,MT
2340,NOVA MUTUM,NOVA MUTUM - MT,-13.83,-56.08,MT
5104,NOVA ODESSA,NOVA ODESSA - SP,-22.77,-47.29,SP
2341,NOVA OLIMPIA,NOVA OLIMPIA - MT,-14.79,-57.28,MT
3403,NOVA OLIMPIA,NOVA OLIMPIA - PR,-23.47,-53.08,PR
738,NOVA OLINDA,NOVA OLINDA - CE,-7.09,-39.68,CE
2663,NOVA OLINDA,NOVA OLINDA - PB,-7.48,-38.04,PB
5454,NOVA OLINDA,NOVA OLINDA - TO,-7.63,-48.42,TO
1247,NOVA OLINDA DO MARANHAO,NOVA OLINDA DO MARANHAO - MA,-2.84,-45.69,MA
166,NOVA OLINDA DO NORTE,NOVA OLINDA DO NORTE - AM,-3.88,-59.09,AM
4152,NOVA PADUA,NOVA PADUA - RS,-29.02,-51.3,RS
4153,NOVA PALMA,NOVA PALMA - RS,-29.47,-53.46,RS
2664,NOVA PALMEIRA,NOVA PALMEIRA - PB,-6.67,-36.42,PB
4154,NOVA PETROPOLIS,NOVA PETROPOLIS - RS,-29.37,-51.11,RS
1859,NOVA PONTE,NOVA PONTE - MG,-19.13,-47.68,MG
1860,NOVA PORTEIRINHA,NOVA PORTEIRINHA - MG,-15.8,-43.3,MG
4155,NOVA PRATA,NOVA PRATA - RS,-28.78,-51.61,RS
3404,NOVA PRATA DO IGUACU,NOVA PRATA DO IGUACU - PR,-25.63,-53.34,PR
4156,NOVA RAMADA,NOVA RAMADA - RS,-28.06,-53.69,RS
478,NOVA REDENCAO,NOVA REDENCAO - BA,-12.81,-41.07,BA
1861,NOVA RESENDE,NOVA RESENDE - MG,-21.12,-46.42,MG
1038,NOVA ROMA,NOVA ROMA - GO,-13.74,-46.88,GO
4157,NOVA ROMA DO SUL,NOVA ROMA DO SUL - RS,-28.99,-51.4,RS
5455,NOVA ROSALANDIA,NOVA ROSALANDIA - TO,-10.56,-48.91,TO
739,NOVA RUSSAS,NOVA RUSSAS - CE,-4.7,-40.56,CE
3405,NOVA SANTA BARBARA,NOVA SANTA BARBARA - PR,-23.59,-50.72,PR
4158,NOVA SANTA RITA,NOVA SANTA RITA - RS,-29.85,-51.27,RS
3406,NOVA SANTA ROSA,NOVA SANTA ROSA - PR,-24.46,-53.95,PR
1862,NOVA SERRANA,NOVA SERRANA - MG,-19.87,-44.98,MG
479,NOVA SOURE,NOVA SOURE - BA,-11.23,-38.48,BA
3407,NOVA TEBAS,NOVA TEBAS - PR,-24.43,-51.94,PR
2471,NOVA TIMBOTEUA,NOVA TIMBOTEUA - PA,-1.2,-47.38,PA
4529,NOVA TRENTO,NOVA TRENTO - SC,-27.28,-48.93,SC
2342,NOVA UBIRATA,NOVA UBIRATA - MT,-12.99,-55.25,MT
1863,NOVA UNIAO,NOVA UNIAO - MG,-19.69,-43.58,MG
3852,NOVA UNIAO,NOVA UNIAO - RO,-10.9,-62.56,RO
853,NOVA VENECIA,NOVA VENECIA - ES,-18.71,-40.4,ES
1039,NOVA VENEZA,NOVA VENEZA - GO,-16.37,-49.32,GO
4530,NOVA VENEZA,NOVA VENEZA - SC,-28.63,-49.49,SC
480,NOVA VICOSA,NOVA VICOSA - BA,-17.89,-39.37,BA
2343,NOVA XAVANTINA,NOVA XAVANTINA - MT,-14.67,-52.35,MT
5105,NOVAIS,NOVAIS - SP,-20.99,-48.91,SP
5456,NOVO ACORDO,NOVO ACORDO - TO,-9.96,-47.67,TO
167,NOVO AIRAO,NOVO AIRAO - AM,-2.62,-60.94,AM
5457,NOVO ALEGRE,NOVO ALEGRE - TO,-12.93,-46.57,TO
168,NOVO ARIPUANA,NOVO ARIPUANA - AM,-5.12,-60.38,AM
4159,NOVO BARREIRO,NOVO BARREIRO - RS,-27.9,-53.1,RS
1040,NOVO BRASIL,NOVO BRASIL - GO,-16.03,-50.71,GO
4160,NOVO CABRAIS,NOVO CABRAIS - RS,-29.73,-52.94,RS
1864,NOVO CRUZEIRO,NOVO CRUZEIRO - MG,-17.46,-41.87,MG
1041,NOVO GAMA,NOVO GAMA - GO,-16.05,-48.03,GO
4161,NOVO HAMBURGO,NOVO HAMBURGO - RS,-29.67,-51.13,RS
481,NOVO HORIZONTE,NOVO HORIZONTE - BA,-12.8,-42.16,BA
4531,NOVO HORIZONTE,NOVO HORIZONTE - SC,-26.44,-52.83,SC
5106,NOVO HORIZONTE,NOVO HORIZONTE - SP,-21.46,-49.22,SP
2344,NOVO HORIZONTE DO NORTE,NOVO HORIZONTE DO NORTE - MT,-11.41,-57.35,MT
3853,NOVO HORIZONTE DO OESTE,NOVO HORIZONTE DO OESTE - RO,-11.69,-61.99,RO
2246,NOVO HORIZONTE DO SUL,NOVO HORIZONTE DO SUL - MS,-22.66,-53.86,MS
3408,NOVO ITACOLOMI,NOVO ITACOLOMI - PR,-23.76,-51.5,PR
5458,NOVO JARDIM,NOVO JARDIM - TO,-11.82,-46.62,TO
81,NOVO LINO,NOVO LINO - AL,-8.91,-35.64,AL
4162,NOVO MACHADO,NOVO MACHADO - RS,-27.57,-54.5,RS
2345,NOVO MUNDO,NOVO MUNDO - MT,-9.95,-55.19,MT
740,NOVO ORIENTE,NOVO ORIENTE - CE,-5.53,-40.77,CE
1865,NOVO ORIENTE DE MINAS,NOVO ORIENTE DE MINAS - MG,-17.41,-41.21,MG
3082,NOVO ORIENTE DO PIAUI,NOVO ORIENTE DO PIAUI - PI,-6.44,-41.93,PI
1042,NOVO PLANALTO,NOVO PLANALTO - GO,-13.24,-49.5,GO
2472,NOVO PROGRESSO,NOVO PROGRESSO - PA,-7.14,-55.38,PA
2473,NOVO REPARTIMENTO,NOVO REPARTIMENTO - PA,-4.33,-49.79,PA
3083,NOVO SANTO ANTONIO,NOVO SANTO ANTONIO - PI,-5.28,-41.93,PI
2346,NOVO SAO JOAQUIM,NOVO SAO JOAQUIM - MT,-14.9,-53.01,MT
4163,NOVO TIRADENTES,NOVO TIRADENTES - RS,-27.56,-53.18,RS
482,NOVO TRIUNFO,NOVO TRIUNFO - BA,-10.31,-38.4,BA
1866,NOVORIZONTE,NOVORIZONTE - MG,-16.01,-42.4,MG
5107,NUPORANGA,NUPORANGA - SP,-20.73,-47.73,SP
2474,OBIDOS,OBIDOS - PA,-1.91,-55.51,PA
741,OCARA,OCARA - CE,-4.49,-38.59,CE
5108,OCAUCU,OCAUCU - SP,-22.43,-49.92,SP
3084,OEIRAS,OEIRAS - PI,-7.02,-42.13,PI
2475,OEIRAS DO PARA,OEIRAS DO PARA - PA,-2,-49.85,PA
194,OIAPOQUE,OIAPOQUE - AP,3.84,-51.83,AP
1867,OLARIA,OLARIA - MG,-21.86,-43.93,MG
5109,OLEO,OLEO - SP,-22.94,-49.34,SP
2665,OLHO D'AGUA,OLHO D'AGUA - PB,-7.22,-37.75,PB
1248,OLHO D'AGUA DAS CUNHAS,OLHO D'AGUA DAS CUNHAS - MA,-3.94,-45.11,MA
82,OLHO D'AGUA DAS FLORES,OLHO D'AGUA DAS FLORES - AL,-9.53,-37.29,AL
83,OLHO D'AGUA DO CASADO,OLHO D'AGUA DO CASADO - AL,-9.5,-37.83,AL
3085,OLHO D'AGUA DO PIAUI,OLHO D'AGUA DO PIAUI - PI,-5.84,-42.57,PI
84,OLHO D'AGUA GRANDE,OLHO D'AGUA GRANDE - AL,-10.05,-36.81,AL
3745,OLHO-D'AGUA DO BORGES,OLHO-D'AGUA DO BORGES - RN,-5.95,-37.7,RN
1868,OLHOS-D'AGUA,OLHOS-D'AGUA - MG,-17.39,-43.57,MG
5110,OLIMPIA,OLIMPIA - SP,-20.73,-48.91,SP
1869,OLIMPIO NORONHA,OLIMPIO NORONHA - MG,-22.06,-45.26,MG
2871,OLINDA,OLINDA - PE,-8,-34.85,PE
1249,OLINDA NOVA DO MARANHAO,OLINDA NOVA DO MARANHAO - MA,-2.99,-44.99,MA
483,OLINDINA,OLINDINA - BA,-11.36,-38.33,BA
2666,OLIVEDOS,OLIVEDOS - PB,-6.99,-36.24,PB
1870,OLIVEIRA,OLIVEIRA - MG,-20.69,-44.82,MG
5459,OLIVEIRA DE FATIMA,OLIVEIRA DE FATIMA - TO,-10.7,-48.9,TO
484,OLIVEIRA DOS BREJINHOS,OLIVEIRA DOS BREJINHOS - BA,-12.31,-42.89,BA
1871,OLIVEIRA FORTES,OLIVEIRA FORTES - MG,-21.33,-43.45,MG
85,OLIVENCA,OLIVENCA - AL,-9.51,-37.19,AL
1872,ONCA DE PITANGUI,ONCA DE PITANGUI - MG,-19.73,-44.8,MG
5111,ONDA VERDE,ONDA VERDE - SP,-20.6,-49.29,SP
1873,ORATORIOS,ORATORIOS - MG,-20.43,-42.8,MG
5112,ORIENTE,ORIENTE - SP,-22.15,-50.09,SP
5113,ORINDIUVA,ORINDIUVA - SP,-20.18,-49.35,SP
2476,ORIXIMINA,ORIXIMINA - PA,-1.76,-55.86,PA
1874,ORIZANIA,ORIZANIA - MG,-20.5,-42.21,MG
1043,ORIZONA,ORIZONA - GO,-17.03,-48.29,GO
5114,ORLANDIA,ORLANDIA - SP,-20.72,-47.88,SP
4532,ORLEANS,ORLEANS - SC,-28.35,-49.29,SC
2872,OROBO,OROBO - PE,-7.74,-35.6,PE
2873,OROCO,OROCO - PE,-8.62,-39.6,PE
742,OROS,OROS - CE,-6.24,-38.91,CE
3409,ORTIGUEIRA,ORTIGUEIRA - PR,-24.2,-50.94,PR
5115,OSASCO,OSASCO - SP,-23.53,-46.79,SP
5116,OSCAR BRESSANE,OSCAR BRESSANE - SP,-22.31,-50.28,SP
4164,OSORIO,OSORIO - RS,-29.88,-50.27,RS
5117,OSVALDO CRUZ,OSVALDO CRUZ - SP,-21.79,-50.87,SP
4533,OTACILIO COSTA,OTACILIO COSTA - SC,-27.48,-50.12,SC
2477,OUREM,OUREM - PA,-1.54,-47.11,PA
485,OURICANGAS,OURICANGAS - BA,-12.01,-38.61,BA
2874,OURICURI,OURICURI - PE,-7.88,-40.08,PE
2478,OURILANDIA DO NORTE,OURILANDIA DO NORTE - PA,-6.75,-51.08,PA
5118,OURINHOS,OURINHOS - SP,-22.97,-49.87,SP
3410,OURIZONA,OURIZONA - PR,-23.4,-52.19,PR
4534,OURO,OURO - SC,-27.34,-51.61,SC
86,OURO BRANCO,OURO BRANCO - AL,-9.16,-37.35,AL
1875,OURO BRANCO,OURO BRANCO - MG,-20.52,-43.69,MG
3746,OURO BRANCO,OURO BRANCO - RN,-6.7,-36.94,RN
1876,OURO FINO,OURO FINO - MG,-22.28,-46.36,MG
1877,OURO PRETO,OURO PRETO - MG,-20.28,-43.5,MG
3854,OURO PRETO DO OESTE,OURO PRETO DO OESTE - RO,-10.71,-62.24,RO
2667,OURO VELHO,OURO VELHO - PB,-7.62,-37.15,PB
4535,OURO VERDE,OURO VERDE - SC,-26.69,-52.31,SC
5119,OURO VERDE,OURO VERDE - SP,-21.48,-51.7,SP
1044,OURO VERDE DE GOIAS,OURO VERDE DE GOIAS - GO,-16.22,-49.19,GO
1878,OURO VERDE DE MINAS,OURO VERDE DE MINAS - MG,-18.07,-41.27,MG
3411,OURO VERDE DO OESTE,OURO VERDE DO OESTE - PR,-24.8,-53.9,PR
5120,OUROESTE,OUROESTE - SP,-20,-50.37,SP
486,OUROLANDIA,OUROLANDIA - BA,-10.97,-41.08,BA
1045,OUVIDOR,OUVIDOR - GO,-18.23,-47.83,GO
5121,PACAEMBU,PACAEMBU - SP,-21.56,-51.26,SP
2479,PACAJA,PACAJA - PA,-3.83,-50.63,PA
743,PACAJUS,PACAJUS - CE,-4.17,-38.46,CE
3884,PACARAIMA,PACARAIMA - RR,4.43,-61.14,RR
744,PACATUBA,PACATUBA - CE,-3.98,-38.62,CE
4698,PACATUBA,PACATUBA - SE,-10.45,-36.65,SE
1250,PACO DO LUMIAR,PACO DO LUMIAR - MA,-2.53,-44.1,MA
745,PACOTI,PACOTI - CE,-4.22,-38.92,CE
746,PACUJA,PACUJA - CE,-3.98,-40.69,CE
1046,PADRE BERNARDO,PADRE BERNARDO - GO,-15.16,-48.28,GO
1879,PADRE CARVALHO,PADRE CARVALHO - MG,-16.36,-42.51,MG
3086,PADRE MARCOS,PADRE MARCOS - PI,-7.35,-40.9,PI
